Enter_p25_r00_v03_c04,22,Enter
Takepills_p19_r00_v04_c05,5,Takepills
Walk_p12_r08_v12_c06,2,Walk
Walk_p15_r01_v01_c05,2,Walk
Drink.Fromcup_p04_r01_v05_c04,0,Drink.Fromcup
Drink.Fromcup_p17_r02_v01_c04,0,Drink.Fromcup
Walk_p17_r25_v04_c05,2,Walk
Walk_p25_r18_v14_c07,2,Walk
Drink.Fromcan_p12_r00_v03_c04,20,Drink.Fromcan
Drink.Fromcup_p13_r04_v24_c04,0,Drink.Fromcup
Enter_p04_r00_v08_c02,22,Enter
Walk_p04_r09_v05_c04,2,Walk
Readbook_p04_r01_v05_c05,6,Readbook
Drink.Fromcup_p13_r08_v10_c01,0,Drink.Fromcup
Cook.Stir_p09_r13_v13_c06,19,Cook.Stir
Leave_p07_r03_v07_c05,8,Leave
Walk_p03_r06_v15_c07,2,Walk
Drink.Fromcup_p06_r01_v10_c02,0,Drink.Fromcup
Leave_p09_r01_v02_c05,8,Leave
Readbook_p19_r09_v08_c01,6,Readbook
Enter_p03_r02_v19_c05,22,Enter
Walk_p17_r01_v14_c07,2,Walk
Cook.Stir_p09_r17_v12_c06,19,Cook.Stir
Cutbread_p13_r01_v09_c01,25,Cutbread
Walk_p12_r05_v06_c05,2,Walk
Cook.Stir_p13_r01_v23_c07,19,Cook.Stir
Cook.Stir_p09_r03_v12_c06,19,Cook.Stir
Cook.Cleanup_p25_r01_v12_c06,4,Cook.Cleanup
Cook.Cleanup_p07_r03_v22_c03,4,Cook.Cleanup
Readbook_p19_r02_v07_c01,6,Readbook
Cook.Cleanup_p07_r11_v20_c03,4,Cook.Cleanup
Drink.Fromcup_p04_r11_v05_c05,0,Drink.Fromcup
Uselaptop_p15_r00_v09_c02,21,Uselaptop
Leave_p03_r03_v19_c05,8,Leave
Walk_p17_r00_v08_c02,2,Walk
Walk_p19_r05_v03_c05,2,Walk
Enter_p06_r00_v03_c04,22,Enter
Walk_p13_r06_v11_c02,2,Walk
Walk_p07_r02_v20_c03,2,Walk
Walk_p13_r03_v04_c04,2,Walk
Eat.Attable_p06_r05_v07_c01,3,Eat.Attable
Sitdown_p09_r01_v02_c04,1,Sitdown
Walk_p07_r03_v02_c05,2,Walk
Cook.Stir_p25_r08_v16_c07,19,Cook.Stir
Getup_p03_r10_v19_c05,10,Getup
Walk_p09_r05_v12_c06,2,Walk
Getup_p04_r01_v13_c01,10,Getup
Readbook_p04_r01_v06_c04,6,Readbook
Drink.Fromcup_p04_r13_v05_c05,0,Drink.Fromcup
Leave_p09_r00_v08_c01,8,Leave
Walk_p12_r14_v05_c05,2,Walk
Eat.Snack_p19_r06_v09_c02,13,Eat.Snack
Readbook_p06_r00_v09_c02,6,Readbook
Readbook_p06_r01_v08_c01,6,Readbook
Cook.Stir_p09_r18_v12_c07,19,Cook.Stir
Usetelephone_p12_r01_v01_c04,11,Usetelephone
Walk_p03_r14_v03_c05,2,Walk
Sitdown_p19_r02_v07_c01,1,Sitdown
Sitdown_p15_r02_v11_c01,1,Sitdown
Leave_p07_r01_v07_c05,8,Leave
Cook.Stir_p09_r07_v12_c03,19,Cook.Stir
Cook.Cleandishes_p03_r03_v18_c03,16,Cook.Cleandishes
Readbook_p04_r07_v08_c01,6,Readbook
Readbook_p12_r09_v02_c05,6,Readbook
Walk_p12_r01_v03_c04,2,Walk
Drink.Fromcup_p17_r01_v03_c04,0,Drink.Fromcup
Enter_p07_r00_v06_c03,22,Enter
Drink.Fromcup_p09_r03_v03_c04,0,Drink.Fromcup
Walk_p03_r35_v04_c04,2,Walk
Enter_p17_r00_v03_c05,22,Enter
Getup_p15_r00_v12_c02,10,Getup
Drink.Fromcup_p12_r11_v01_c04,0,Drink.Fromcup
Drink.Fromcup_p03_r05_v06_c05,0,Drink.Fromcup
Cook.Usestove_p07_r14_v21_c06,7,Cook.Usestove
Cook.Cleandishes_p09_r07_v13_c06,16,Cook.Cleandishes
Drink.Fromcup_p12_r05_v06_c04,0,Drink.Fromcup
Walk_p17_r01_v03_c05,2,Walk
Cook.Cut_p09_r00_v13_c06,27,Cook.Cut
Walk_p04_r11_v16_c06,2,Walk
Walk_p13_r03_v20_c07,2,Walk
Leave_p07_r04_v07_c05,8,Leave
Walk_p15_r20_v02_c04,2,Walk
Drink.Fromcup_p09_r04_v08_c01,0,Drink.Fromcup
Readbook_p03_r01_v04_c05,6,Readbook
Cook.Usestove_p06_r00_v12_c06,7,Cook.Usestove
Walk_p03_r09_v04_c04,2,Walk
Usetelephone_p03_r05_v02_c05,11,Usetelephone
Cook.Cleanup_p19_r00_v12_c03,4,Cook.Cleanup
Usetelephone_p03_r01_v19_c04,11,Usetelephone
Cook.Stir_p13_r02_v23_c03,19,Cook.Stir
Sitdown_p25_r02_v11_c01,1,Sitdown
Readbook_p03_r09_v02_c05,6,Readbook
Takepills_p04_r01_v04_c04,5,Takepills
Cook.Cleanup_p07_r02_v20_c07,4,Cook.Cleanup
Drink.Fromcup_p25_r13_v12_c06,0,Drink.Fromcup
Cook.Cleandishes_p17_r01_v15_c03,16,Cook.Cleandishes
Cook.Stir_p13_r02_v23_c06,19,Cook.Stir
Drink.Fromcan_p07_r02_v10_c01,20,Drink.Fromcan
WatchTV_p15_r11_v03_c05,12,WatchTV
Drink.Fromcup_p07_r03_v08_c02,0,Drink.Fromcup
Walk_p04_r00_v17_c06,2,Walk
Pour.Frombottle_p25_r01_v11_c01,15,Pour.Frombottle
WatchTV_p12_r03_v02_c05,12,WatchTV
Sitdown_p06_r00_v09_c02,1,Sitdown
Cook.Stir_p04_r00_v17_c03,19,Cook.Stir
Getup_p06_r03_v09_c02,10,Getup
WatchTV_p15_r13_v03_c05,12,WatchTV
Sitdown_p06_r00_v11_c02,1,Sitdown
Pour.Frombottle_p17_r00_v04_c04,15,Pour.Frombottle
Pour.Frombottle_p17_r02_v04_c05,15,Pour.Frombottle
Cook.Cleandishes_p07_r01_v06_c03,16,Cook.Cleandishes
Drink.Fromcup_p25_r00_v05_c05,0,Drink.Fromcup
Drink.Frombottle_p06_r01_v06_c04,9,Drink.Frombottle
Cook.Stir_p25_r01_v15_c06,19,Cook.Stir
Uselaptop_p15_r01_v05_c04,21,Uselaptop
WatchTV_p06_r02_v04_c04,12,WatchTV
Walk_p03_r24_v04_c05,2,Walk
Cook.Cut_p17_r03_v14_c06,27,Cook.Cut
Walk_p17_r07_v12_c07,2,Walk
Drink.Fromcup_p13_r02_v21_c03,0,Drink.Fromcup
Walk_p09_r02_v15_c03,2,Walk
Drink.Fromcup_p15_r03_v08_c01,0,Drink.Fromcup
Drink.Fromcup_p13_r03_v20_c07,0,Drink.Fromcup
Drink.Fromcup_p12_r00_v13_c06,0,Drink.Fromcup
Leave_p15_r00_v15_c03,8,Leave
Eat.Attable_p13_r29_v19_c01,3,Eat.Attable
Cook.Stir_p25_r04_v15_c06,19,Cook.Stir
WatchTV_p12_r12_v14_c05,12,WatchTV
Cook.Usestove_p09_r07_v13_c03,7,Cook.Usestove
Getup_p15_r04_v10_c01,10,Getup
Readbook_p06_r02_v07_c02,6,Readbook
Drink.Fromglass_p03_r02_v19_c05,26,Drink.Fromglass
Walk_p03_r04_v08_c04,2,Walk
Walk_p12_r05_v04_c05,2,Walk
Getup_p12_r00_v06_c05,10,Getup
Walk_p25_r13_v15_c06,2,Walk
Drink.Fromcan_p12_r00_v05_c05,20,Drink.Fromcan
Walk_p03_r02_v03_c05,2,Walk
Usetelephone_p12_r01_v04_c05,11,Usetelephone
Drink.Fromcan_p04_r05_v03_c04,20,Drink.Fromcan
Walk_p03_r14_v13_c02,2,Walk
Cook.Cut_p06_r02_v13_c03,27,Cook.Cut
Cook.Stir_p09_r06_v12_c03,19,Cook.Stir
Enter_p25_r03_v06_c04,22,Enter
Walk_p12_r00_v05_c05,2,Walk
Walk_p17_r00_v06_c04,2,Walk
Walk_p19_r13_v08_c02,2,Walk
Walk_p13_r08_v20_c03,2,Walk
Drink.Fromcan_p09_r02_v04_c05,20,Drink.Fromcan
Walk_p07_r06_v06_c06,2,Walk
Walk_p19_r14_v02_c05,2,Walk
Walk_p03_r19_v03_c04,2,Walk
Drink.Frombottle_p15_r01_v04_c04,9,Drink.Frombottle
WatchTV_p17_r07_v02_c05,12,WatchTV
Uselaptop_p12_r01_v13_c07,21,Uselaptop
Walk_p15_r02_v01_c04,2,Walk
Drink.Fromcup_p13_r05_v12_c01,0,Drink.Fromcup
Walk_p17_r14_v15_c06,2,Walk
Walk_p03_r07_v19_c05,2,Walk
Eat.Snack_p06_r01_v11_c02,13,Eat.Snack
Getup_p03_r04_v11_c02,10,Getup
Walk_p03_r04_v18_c03,2,Walk
Uselaptop_p04_r00_v07_c04,21,Uselaptop
Walk_p12_r11_v05_c05,2,Walk
Walk_p15_r14_v02_c04,2,Walk
WatchTV_p12_r10_v14_c05,12,WatchTV
Uselaptop_p12_r00_v07_c04,21,Uselaptop
Leave_p15_r02_v03_c04,8,Leave
Walk_p09_r02_v13_c03,2,Walk
Getup_p09_r05_v02_c05,10,Getup
Walk_p15_r05_v08_c02,2,Walk
Readbook_p03_r08_v02_c04,6,Readbook
Sitdown_p06_r04_v15_c01,1,Sitdown
Walk_p15_r32_v13_c06,2,Walk
Uselaptop_p04_r02_v03_c04,21,Uselaptop
Usetelephone_p13_r01_v10_c01,11,Usetelephone
Leave_p09_r00_v14_c03,8,Leave
Enter_p04_r02_v05_c04,22,Enter
Drink.Frombottle_p15_r04_v04_c04,9,Drink.Frombottle
Getup_p04_r00_v07_c04,10,Getup
Cook.Cleanup_p17_r02_v15_c06,4,Cook.Cleanup
Drink.Fromcup_p17_r06_v14_c06,0,Drink.Fromcup
WatchTV_p04_r00_v05_c05,12,WatchTV
Takepills_p03_r00_v19_c04,5,Takepills
Cook.Cleandishes_p07_r07_v06_c06,16,Cook.Cleandishes
Cook.Cleanup_p04_r01_v18_c07,4,Cook.Cleanup
WatchTV_p09_r09_v05_c04,12,WatchTV
Usetelephone_p25_r00_v02_c04,11,Usetelephone
Getup_p25_r00_v06_c05,10,Getup
WatchTV_p12_r13_v06_c05,12,WatchTV
Readbook_p13_r01_v12_c02,6,Readbook
Usetelephone_p19_r00_v02_c04,11,Usetelephone
WatchTV_p19_r04_v01_c05,12,WatchTV
Eat.Attable_p07_r06_v08_c01,3,Eat.Attable
Cook.Usestove_p09_r03_v13_c03,7,Cook.Usestove
Drink.Fromcup_p19_r11_v04_c04,0,Drink.Fromcup
Drink.Fromcup_p15_r00_v11_c01,0,Drink.Fromcup
Laydown_p12_r00_v05_c04,14,Laydown
Drink.Fromcup_p03_r07_v06_c05,0,Drink.Fromcup
Walk_p13_r08_v05_c04,2,Walk
Cook.Cleanup_p07_r05_v20_c06,4,Cook.Cleanup
Drink.Frombottle_p04_r21_v04_c05,9,Drink.Frombottle
Getup_p04_r02_v05_c04,10,Getup
Sitdown_p04_r00_v12_c01,1,Sitdown
Drink.Fromcup_p03_r04_v16_c06,0,Drink.Fromcup
Cook.Stir_p17_r05_v14_c06,19,Cook.Stir
Cook.Stir_p09_r00_v12_c06,19,Cook.Stir
Getup_p17_r03_v09_c01,10,Getup
Usetelephone_p13_r01_v04_c04,11,Usetelephone
Walk_p25_r05_v14_c07,2,Walk
Drink.Fromglass_p25_r02_v10_c02,26,Drink.Fromglass
Walk_p07_r00_v06_c06,2,Walk
Cook.Cleanup_p07_r04_v20_c07,4,Cook.Cleanup
Cook.Usestove_p07_r15_v21_c06,7,Cook.Usestove
Eat.Snack_p15_r01_v14_c06,13,Eat.Snack
Eat.Attable_p19_r13_v07_c01,3,Eat.Attable
Getup_p03_r03_v13_c02,10,Getup
WatchTV_p03_r08_v07_c04,12,WatchTV
Sitdown_p17_r01_v05_c04,1,Sitdown
Getup_p13_r00_v07_c04,10,Getup
Walk_p04_r03_v05_c04,2,Walk
Getup_p06_r00_v02_c04,10,Getup
Walk_p17_r18_v04_c05,2,Walk
Usetelephone_p17_r00_v04_c04,11,Usetelephone
Drink.Fromcup_p06_r00_v27_c01,0,Drink.Fromcup
Walk_p03_r10_v15_c06,2,Walk
Uselaptop_p17_r02_v03_c05,21,Uselaptop
Walk_p09_r00_v05_c04,2,Walk
Readbook_p04_r05_v08_c01,6,Readbook
Pour.Fromcan_p03_r03_v18_c03,17,Pour.Fromcan
Leave_p13_r00_v04_c04,8,Leave
Walk_p12_r01_v12_c06,2,Walk
Eat.Snack_p06_r06_v06_c05,13,Eat.Snack
Pour.Fromkettle_p04_r00_v16_c06,24,Pour.Fromkettle
Drink.Fromcup_p19_r09_v02_c05,0,Drink.Fromcup
Drink.Fromcup_p19_r04_v11_c06,0,Drink.Fromcup
Pour.Frombottle_p17_r00_v10_c02,15,Pour.Frombottle
Walk_p19_r13_v04_c05,2,Walk
Enter_p09_r00_v15_c03,22,Enter
Enter_p06_r01_v12_c03,22,Enter
Usetelephone_p03_r07_v02_c04,11,Usetelephone
Walk_p17_r27_v03_c05,2,Walk
WatchTV_p07_r01_v01_c05,12,WatchTV
Usetablet_p03_r01_v06_c04,18,Usetablet
Pour.Fromkettle_p06_r02_v12_c06,24,Pour.Fromkettle
Cook.Cleandishes_p07_r02_v22_c06,16,Cook.Cleandishes
Pour.Fromkettle_p07_r00_v20_c03,24,Pour.Fromkettle
Sitdown_p06_r02_v27_c01,1,Sitdown
Cook.Stir_p09_r10_v13_c03,19,Cook.Stir
Readbook_p25_r05_v02_c05,6,Readbook
Readbook_p12_r07_v06_c04,6,Readbook
Takepills_p12_r00_v06_c05,5,Takepills
Walk_p15_r43_v16_c06,2,Walk
Drink.Fromcup_p13_r05_v24_c04,0,Drink.Fromcup
Takepills_p25_r01_v11_c01,5,Takepills
Pour.Frombottle_p25_r02_v03_c04,15,Pour.Frombottle
Cook.Cut_p15_r00_v16_c06,27,Cook.Cut
Walk_p06_r00_v13_c06,2,Walk
Drink.Fromcup_p04_r00_v01_c04,0,Drink.Fromcup
Drink.Fromcup_p04_r01_v15_c06,0,Drink.Fromcup
Walk_p19_r03_v02_c05,2,Walk
Walk_p25_r04_v14_c03,2,Walk
Getup_p06_r02_v05_c04,10,Getup
WatchTV_p25_r11_v01_c04,12,WatchTV
Readbook_p06_r00_v06_c04,6,Readbook
Sitdown_p13_r00_v11_c02,1,Sitdown
Drink.Fromcup_p03_r06_v16_c06,0,Drink.Fromcup
Walk_p17_r03_v15_c07,2,Walk
Eat.Attable_p04_r02_v08_c01,3,Eat.Attable
Getup_p07_r00_v12_c01,10,Getup
Cook.Cleanup_p15_r09_v13_c06,4,Cook.Cleanup
Pour.Fromkettle_p03_r00_v16_c03,24,Pour.Fromkettle
Walk_p03_r00_v06_c04,2,Walk
Walk_p07_r02_v02_c03,2,Walk
Cook.Cleanup_p07_r02_v06_c06,4,Cook.Cleanup
Walk_p25_r08_v03_c05,2,Walk
Readbook_p06_r00_v14_c01,6,Readbook
Walk_p07_r04_v07_c04,2,Walk
Cook.Stir_p17_r01_v14_c06,19,Cook.Stir
Walk_p25_r15_v14_c06,2,Walk
Eat.Attable_p04_r03_v12_c02,3,Eat.Attable
Drink.Fromcup_p15_r02_v13_c03,0,Drink.Fromcup
Sitdown_p17_r08_v09_c02,1,Sitdown
Getup_p03_r06_v19_c04,10,Getup
Makecoffee.Pourwater_p04_r00_v15_c06,29,Makecoffee.Pourwater
Drink.Frombottle_p12_r03_v02_c04,9,Drink.Frombottle
Walk_p04_r21_v05_c04,2,Walk
Maketea.Insertteabag_p04_r01_v16_c03,23,Maketea.Insertteabag
Walk_p04_r13_v05_c04,2,Walk
Walk_p17_r08_v09_c02,2,Walk
Walk_p13_r15_v25_c04,2,Walk
Readbook_p13_r01_v06_c04,6,Readbook
WatchTV_p04_r00_v06_c05,12,WatchTV
Cook.Cleandishes_p07_r06_v20_c03,16,Cook.Cleandishes
Cook.Stir_p09_r04_v12_c03,19,Cook.Stir
Walk_p04_r01_v14_c07,2,Walk
Readbook_p03_r01_v19_c05,6,Readbook
Drink.Frombottle_p15_r00_v07_c04,9,Drink.Frombottle
Drink.Fromcup_p09_r05_v09_c01,0,Drink.Fromcup
Cook.Cut_p17_r15_v14_c06,27,Cook.Cut
Makecoffee.Pourwater_p04_r00_v15_c03,29,Makecoffee.Pourwater
Walk_p03_r37_v04_c05,2,Walk
Walk_p12_r19_v12_c06,2,Walk
Usetelephone_p03_r06_v02_c04,11,Usetelephone
Walk_p04_r07_v17_c06,2,Walk
Drink.Fromcup_p04_r05_v16_c03,0,Drink.Fromcup
Walk_p17_r09_v14_c06,2,Walk
Enter_p13_r03_v04_c04,22,Enter
Drink.Frombottle_p03_r01_v05_c04,9,Drink.Frombottle
Readbook_p13_r03_v03_c04,6,Readbook
Makecoffee.Pourwater_p17_r00_v11_c06,29,Makecoffee.Pourwater
Walk_p15_r10_v02_c05,2,Walk
Walk_p15_r07_v13_c06,2,Walk
Usetelephone_p03_r01_v12_c02,11,Usetelephone
Drink.Fromcup_p15_r01_v17_c06,0,Drink.Fromcup
Walk_p17_r07_v09_c02,2,Walk
Walk_p09_r01_v07_c05,2,Walk
Drink.Fromcup_p19_r03_v01_c04,0,Drink.Fromcup
Takepills_p03_r03_v04_c05,5,Takepills
WatchTV_p17_r09_v02_c05,12,WatchTV
Cook.Cut_p25_r00_v16_c06,27,Cook.Cut
Getup_p04_r00_v10_c02,10,Getup
Sitdown_p03_r23_v04_c04,1,Sitdown
Walk_p07_r04_v21_c07,2,Walk
Makecoffee.Pourwater_p15_r01_v13_c03,29,Makecoffee.Pourwater
Drink.Fromcup_p12_r04_v03_c04,0,Drink.Fromcup
Eat.Attable_p13_r16_v09_c01,3,Eat.Attable
Leave_p13_r00_v23_c07,8,Leave
Takepills_p06_r01_v03_c04,5,Takepills
Readbook_p19_r06_v08_c02,6,Readbook
WatchTV_p17_r03_v02_c05,12,WatchTV
Sitdown_p12_r02_v05_c05,1,Sitdown
Pour.Frombottle_p13_r00_v24_c04,15,Pour.Frombottle
Walk_p03_r00_v05_c04,2,Walk
Eat.Attable_p04_r15_v08_c01,3,Eat.Attable
Cook.Cleanup_p25_r03_v12_c03,4,Cook.Cleanup
Sitdown_p25_r00_v09_c01,1,Sitdown
Sitdown_p15_r02_v11_c02,1,Sitdown
Walk_p25_r02_v16_c03,2,Walk
Eat.Snack_p06_r00_v06_c04,13,Eat.Snack
Readbook_p13_r01_v11_c01,6,Readbook
Cook.Stir_p09_r15_v12_c03,19,Cook.Stir
Getup_p09_r08_v03_c04,10,Getup
Drink.Fromcup_p13_r01_v11_c01,0,Drink.Fromcup
Cook.Cleanup_p03_r05_v18_c07,4,Cook.Cleanup
WatchTV_p09_r00_v01_c05,12,WatchTV
Sitdown_p13_r04_v10_c02,1,Sitdown
Walk_p25_r15_v04_c04,2,Walk
Drink.Fromcan_p12_r00_v14_c05,20,Drink.Fromcan
Getup_p19_r01_v02_c04,10,Getup
Walk_p07_r04_v07_c05,2,Walk
Getup_p19_r02_v01_c04,10,Getup
Cook.Stir_p15_r03_v16_c03,19,Cook.Stir
Walk_p15_r00_v11_c01,2,Walk
Sitdown_p17_r01_v10_c01,1,Sitdown
Drink.Frombottle_p06_r06_v10_c02,9,Drink.Frombottle
Cook.Cleandishes_p07_r10_v20_c06,16,Cook.Cleandishes
Readbook_p09_r00_v02_c05,6,Readbook
